eta_x,eta_y,eta_psi,vel_ref,head_ref
94.5191805000484,-37.9919997423715,0.901467129396188,8.80552316621373,1.8993388569988
94.6286374867427,-37.8869914106194,0.908280828996775,8.82500935162955,1.90122669455971
94.7376620525708,-37.7808116392039,0.915057585170217,8.84434478085374,1.90311747795971
94.8462851088379,-37.6735696395562,0.921801118034649,8.86354389510625,1.9050112078535
94.9544664471876,-37.5651859289862,0.928509245205414,8.88259809763268,1.90690780574841
95.0622097372504,-37.4556963313276,0.935183390643504,8.90151286667421,1.9088072458284
95.1694230726367,-37.3449004137361,0.941817856225562,8.92026610068407,1.91070934231427
95.2761642511971,-37.2329688727578,0.94841823252526,8.93887943170227,1.91261416179481
95.3824256680889,-37.1199088662735,0.954985092902022,8.95735505586763,1.91452166300791
95.4881998244053,-37.005727546886,0.961519010326525,8.97569517254274,1.91643180570133
95.5934793243515,-36.8904320604866,0.968020558130654,8.9939019871338,1.91834455060036
95.6982568722676,-36.7740295447421,0.974490310496545,9.01197771289335,1.92025985937406
95.8025252695416,-36.6565271275519,0.980928842749225,9.02992457195773,1.92217769460071
95.9062900541668,-36.5379583017834,0.987337462008897,9.04774754612723,1.92409805773713
96.009551460396,-36.4183447684992,0.993717115634952,9.06545025986884,1.92602093476194
96.112249909592,-36.2975848489204,1.0000654114836,9.08302379823701,1.92794612994869
96.2144113240377,-36.1757534200469,1.006384810053,9.10047748509174,1.92987371030717
96.3160289420128,-36.052857538464,1.01267589395057,9.11781359173307,1.93180364242426
96.4170960790873,-35.9289042422478,1.01893924590743,9.13503439375007,1.93373589357702
96.5176061250874,-35.8039005499891,1.02517544882049,9.15214217110648,1.93567043169821
96.6175525410497,-35.6778534598637,1.03138508572317,9.16913920794924,1.93760722534176
96.7169288561786,-35.5507699487621,1.03756873970369,9.18602779221488,1.93954624364809
96.8157286648201,-35.4226569714872,1.04372699378569,9.20281021509108,1.94148745630952
96.9139456234595,-35.2935214600256,1.04986043078224,9.2194887703769,1.94343083353585
97.0115734477526,-35.1633703228948,1.05596963313146,9.23606575377426,1.94537634602002
97.1086059095956,-35.0322104445706,1.06205518272029,9.25254346213558,1.94732396490413
97.2050855760695,-34.9001291868156,1.06811947957664,9.26893056456477,1.94927388095824
97.3009464915173,-34.767033858114,1.07416079400124,9.28522123202367,1.95122579670163
97.3961556847736,-34.6328882168496,1.08017880487294,9.30141466608842,1.95317956039034
97.4907451176908,-34.4977611360339,1.08617549656061,9.3175180687141,1.95513531894243
97.5847088001471,-34.3616593732569,1.09215144695669,9.33353373700838,1.95709304523688
97.6780407809984,-34.2245896598144,1.09810723116746,9.34946396011727,1.95905271239735
97.7707351457801,-34.0865587008797,1.10404342168102,9.36531101985248,1.96101429376288
97.8627860143965,-33.9475731756839,1.10996058844975,9.38107719098419,1.96297776285836
97.9542442626931,-33.8077218344713,1.11586085817197,9.39676977588191,1.96494339038513
98.0449904442701,-33.6668467882708,1.12174163415768,9.41238080666038,1.96691055318041
98.135075679123,-33.5250370674746,1.12760508907125,9.42791776235502,1.96887952515584
98.2244942016444,-33.3822992497119,1.13345178410966,9.44338289486373,1.9708502802822
98.313240268743,-33.2386398876859,1.13928227678113,9.45877844435311,1.97282279256286
98.4013081579298,-33.0940655097368,1.14509712104378,9.47410663978813,1.97479703600688
98.4887501446303,-32.9486589944267,1.1508980983264,9.48937328790298,1.97677331654183
98.5754444316839,-32.8022737938457,1.15668325347297,9.50457326832917,1.97875094165822
98.6614434847003,-32.6549930287144,1.16245440905809,9.51971254695414,1.98073021978992
98.7467416444399,-32.5068231356017,1.1682121065948,9.53479331481659,1.98271112469517
98.8313332623356,-32.357770529447,1.17395688310363,9.5498177479575,1.98469362999652
98.9152526628586,-32.2078905924112,1.17968994006708,9.56478971010752,1.98667795180414
98.9984142003133,-32.0570915529882,1.18541044407214,9.57970785412865,1.988663576569
99.0808523036303,-31.9054289282503,1.19111961800938,9.59457612862905,1.99065072158051
99.1625613513232,-31.7529090549052,1.19681798269367,9.60939665663453,1.9926393596672
99.2435357246616,-31.599538252149,1.20250605415552,9.62417154499327,1.99462946339385
99.3237698063797,-31.4453228226594,1.20818434373027,9.63890288472858,1.99662100503803
99.4032579794006,-31.2902690535893,1.21385335809455,9.65359275118496,1.99861395656646
99.4819946255843,-31.1343832175726,1.21951359926389,9.66824320402103,2.00060828961136
99.5599741245128,-30.9776715737426,1.22516556456185,9.68285628709127,2.00260397544687
99.6371908523154,-30.8201403687694,1.23080974656883,9.69743402824836,2.0046009849656
99.713639180543,-30.6617958379169,1.23644663305685,9.7119784390907,2.00659928865537
99.789313475093,-30.5026442061213,1.24207670691503,9.726491514674,2.00859885657612
99.8642080951885,-30.3426916890907,1.24770044606924,9.74097523320099,2.01059965833712
99.9383173924137,-30.1819444944267,1.25331832339884,9.75543155570003,2.01260166307436
100.011635709807,-30.0204088227672,1.25893080665242,9.76986242570065,2.01460483942827
100.084157381013,-29.8580908689488,1.2645383583641,9.78426976891192,2.01660915552171
100.155876729491,-29.6949968231893,1.27014143577141,9.79865549290799,2.01861457893813
100.226788067786,-29.5311328722882,1.27574049073566,9.81302148682398,2.02062107670017
100.296885696857,-29.3665052008444,1.28133596966529,9.82736962106425,2.02262861524838
100.366163905463,-29.2011199924894,1.28692831344254,9.84170174702473,2.02463716042029
100.434616969609,-29.0349834311352,1.29251795735384,9.8560196968302,2.02664667742971
100.502239152047,-28.8681017022356,1.29810533102392,9.8703252830871,2.02865713084625
100.569024701839,-28.7004809940589,1.30369085835371,9.88462029865209,2.03066848457516
100.63496785397,-28.5321274989715,1.30927495746229,9.89890651641667,2.03268070183735
100.700062829025,-28.3630474147304,1.31485804063253,9.91318568910756,2.03469374514961
100.76430383291,-28.1932469457843,1.32044051426065,9.92745954910282,2.03670757630512
100.82768505664,-28.0227323045804,1.32602277880957,9.94172980826338,2.0387221563541
100.890200676172,-27.8515097128775,1.3316052287659,9.95599815777984,2.04073744558472
100.951844852289,-27.6795854030631,1.33718825260057,9.97026626803408,2.04275340350411
101.012611730548,-27.5069656194731,1.34277223273309,9.98453578847544,2.04476998881961
101.072495441263,-27.3336566197144,1.34835754549917,9.99880834751114,2.04678715942021
101.131511891365,-27.1596812130385,1.35394451107097,10.0130846351578,2.04880505162078
101.189667550738,-26.9850546836037,1.35953343608519,10.0273655954901,2.05082372466823
101.246866415535,-26.8097155878557,1.36512492218204,10.0416567439236,2.05284238993691
101.303158490676,-26.6337124688599,1.37071919390741,10.0559572681847,2.05486146358467
101.358537831064,-26.4570516701013,1.37631659794444,10.0702686948797,2.05688089912573
101.412998476802,-26.2797395560771,1.38191747405203,10.0845925263611,2.05890064914116
101.466534453719,-26.1017825136828,1.38752215526919,10.098930241558,2.06092066526337
101.519139773902,-25.9231869535681,1.39313096806886,10.1132832966078,2.06294089816017
101.570808436213,-25.7439593114669,1.39874423247322,10.1276531253361,2.06496129751833
101.621534426827,-25.5641060495062,1.40436226214015,10.142041139623,2.06698181202697
101.671311719776,-25.3836336574957,1.40998536442805,10.1564487296837,2.06900238936062
101.720134277532,-25.2025486542006,1.41561384044474,10.1708772642882,2.07102297616221
101.767996051598,-25.0208575885986,1.4212479850851,10.185328090935,2.07304351802588
101.814890983141,-24.8385670411216,1.42688808706059,10.1998025359951,2.07506395947969
101.860813003653,-24.6556836248825,1.43253442892347,10.2143019048344,2.07708424396828
101.905836434829,-24.47226163703,1.43818673291548,10.2288223040537,2.07910505466069
101.949856133382,-24.288248426941,1.44384592199,10.2433712443618,2.08112542316941
101.992823079492,-24.1036262265935,1.44951259871795,10.2579529253205,2.08314488840129
102.034792768943,-23.9184379640571,1.45518659969068,10.2725646043858,2.08516395941271
102.075759094197,-23.7326904333227,1.46086817850267,10.2872074897312,2.0871825739486
102.115715941891,-23.546390467927,1.46655758162766,10.3018827648887,2.08920066855521
102.154657194059,-23.3595449421664,1.4722550487683,10.3165915901631,2.09121817856608
102.192602319346,-23.1721740666517,1.47796060090054,10.3313332618561,2.09323528672579
102.229558230069,-22.9842911858147,1.48367434134942,10.3461078877968,2.09525205492711
102.265416079543,-22.7958505331575,1.48939736496016,10.3609240619753,2.09726741268968
102.30023384465,-22.6068922491151,1.49512935709254,10.3757782489242,2.09928191484192
102.334005400453,-22.4174234283647,1.5008705277439,10.3906715098156,2.10129549040041
102.366724623556,-22.2274512127101,1.50662108038152,10.405604883754,2.10330806706106
102.398385393436,-22.036982792115,1.51238121222055,10.4205793889134,2.10531957118306
102.428981593726,-21.846025405694,1.5181511144396,10.4355960234292,2.10732992777195
102.458507113478,-21.6545863426676,1.52393097234904,10.4506557661028,2.10933906046183
102.486955848408,-21.4626729432822,1.52972096552342,10.4657595769677,2.11134689149698
102.514321702134,-21.2702925997014,1.5355212679074,10.4809083977497,2.11335334171282
102.54059858742,-21.0774527568672,1.54133204790188,10.4961031522518,2.11535833051644
102.56578042742,-20.884160913334,1.54715346843586,10.5113447466823,2.11736177586666
102.589861156939,-20.6904246220758,1.55298568702814,10.5266340699451,2.11936359425376
102.612834723705,-20.4962514912674,1.55882885584192,10.5419719939026,2.12136370067874
102.634791811131,-20.301685951111,1.56468214959518,10.5573513215904,2.12336305440361
102.6556574488,-20.1067083046429,1.57054638858724,10.5727785349592,2.12536083242541
102.67539716863,-19.9113154089056,1.57642200365558,10.5882568551182,2.12735663852154
102.693995704723,-19.7155118620073,1.58230923441955,10.6037879299848,2.12935027889655
102.711412215165,-19.5192938037921,1.58820858305195,10.6193756054941,2.13134127056983
102.727617535051,-19.3226619806194,1.59412043255707,10.6350227581128,2.13332925358468
102.742729702382,-19.1256663992353,1.60004362144721,10.6507195250178,2.13531551806858
102.756631124526,-18.928278635105,1.60597942376057,10.6664763154063,2.13729870520558
102.769371710599,-18.7305251052239,1.61192736843525,10.682289047636,2.13927934494684
102.780945600136,-18.532414006402,1.61788755483074,10.6981584294032,2.14125733603768
102.791346960178,-18.3339535975833,1.6238600761255,10.7140851486923,2.14323257547465
102.800569987211,-18.1351522003555,1.62984501988754,10.7300698760906,2.14520495848664
102.808608908969,-17.9360181994056,1.63584246850631,10.7461132665579,2.14717437851359
102.815457986124,-17.7365600429268,1.64185249951894,10.7622159607815,2.14914072718324
102.821111513903,-17.5367862429847,1.64787518585657,10.7783785862177,2.1511038942862
102.825563823646,-17.336705375846,1.6539105960305,10.7946017578987,2.1530637677497
102.828809284333,-17.1363260822721,1.65995879427376,10.8108860790652,2.15502023361014
102.830842304074,-16.9356570677805,1.66601984064977,10.8272321416718,2.15697317598464
102.831657331594,-16.7347071028754,1.67209379113723,10.8436405267996,2.15892247704173
102.83130132074,-16.5334965426731,1.67818014141642,10.8601070080386,2.16086866692294
102.829663966816,-16.3320111900571,1.68428003515002,10.8766416638365,2.16281032634669
102.826792190562,-16.1302715881534,1.6903929032215,10.8932400318767,2.16474797849976
102.822680567818,-15.9282867628081,1.69651866318305,10.9099021682454,2.16668149677693
102.817323705826,-15.7260658023338,1.70265715377387,10.9266278229998,2.16861075225239
102.810716255505,-15.523617856945,1.70880813002529,10.943416420563,2.17053561380893
102.802852926938,-15.3209521379439,1.71497126283808,10.9602670577339,2.17245594831747
102.793728506587,-15.1180779165445,1.72114614162573,10.9771785137796,2.17437162084704
102.783337875149,-14.9150045222745,1.72733227897215,10.994149268472,2.17628249489035
102.771676025311,-14.7117413409362,1.73352911652472,11.0111775250058,2.1781884325945
102.758738078871,-14.5082978121303,1.7397360315539,11.0282612355572,2.18008929498921
102.744519302894,-14.304683426365,1.74595234377024,11.0453981278767,2.18198494220776
102.729015124677,-14.1009077217814,1.75217732211194,11.0625857317832,2.18387523369691
102.712221145441,-13.8969802805339,1.75841019130711,11.0798214047905,2.18576002841428
102.694133152685,-13.6929107248637,1.76465013808397,11.0971023563666,2.1876391850118
102.67474713121,-13.4887087129066,1.77089631695247,11.1144256705221,2.18951256200509
102.654059272878,-13.2843839342721,1.77714785551788,11.131788326573,2.19138001792898
102.63206598514,-13.0799461054301,1.78340385931324,11.149187218025,2.19324141147958
102.608763898432,-12.87540496494,1.78966341615615,11.1666191695982,2.19509660164364
102.584149872508,-12.6707702685495,1.79592560004763,11.1840809524628,2.19694544781613
102.558221001804,-12.4660517841936,1.80218947463907,11.2015692977855,2.19878780990696
102.530974619916,-12.261259286915,1.8084540962977,11.2190809087061,2.20062354843761
102.502408303266,-12.0564025537304,1.81471851680371,11.2366124708723,2.20245252462892
102.472519874047,-11.851491358459,1.82098178571226,11.2541606616645,2.20427460048055
102.441307402506,-11.6465354665317,1.82724295241363,11.2717221582378,2.20608963884327
102.408769208642,-11.4415446297947,1.83350106792285,11.2892936445052,2.20789750348471
102.374903863364,-11.2365285813203,1.83975518642867,11.306871817179,2.20969805914926
102.339710189181,-11.0314970302368,1.84600436662927,11.3244533909753,2.21149117161289
102.303187260466,-10.8264596565856,1.8522476728801,11.3420351030834,2.2132767077334
102.26533440333,-10.6214261062164,1.85848417617667,11.359613716986,2.21505453549662
102.226151195161,-10.4164059857253,1.86471295499291,11.3771860257144,2.21682452405912
102.185637463848,-10.2114088574451,1.87093309599366,10,2.21858654378772
102.143793286733,-10.0064442344908,1.87714369463772,10,2.22034046629636
102.100618989309,-9.8015215758685,1.8833438556859,10,2.22208616448039
102.056115143695,-9.59665028164933,1.88953269362714,10,2.22382351254889
102.010282566904,-9.39183968821496,1.89570933303378,10,2.22555238605493
101.96312231893,-9.18709906357682,1.90187290885592,10,2.22727266192433
101.91463570066,-8.98243760277325,1.90802256666362,10,2.22898421848277
101.86488443568,-8.77786011549886,1.91415817236772,10,2.23068793234003
101.813832187229,-8.57337807132025,1.92027853639381,10,2.23238306341042
101.761376332847,-8.36900843638847,1.9263815123899,10,2.23406774853329
101.707601657253,-8.16475393388992,1.93246726351216,10,2.23574324186082
101.652510629532,-7.96062332813173,1.93853499102382,10,2.23740942907748
101.596105944195,-7.75662528465017,1.94458390732848,10,2.2390661974045
101.538390518306,-7.55276836621405,1.9506132360661,10,2.24071343562126
101.479367488514,-7.34906102892731,1.95662221218085,10,2.24235103408572
101.419040207985,-7.14551161843154,1.96261008196638,10,2.24397888475412
101.357412243259,-6.94212836620993,1.96857610309286,10,2.24559688119977
101.294526063984,-6.73891400084914,1.97452024191574,10,2.24720561179219
101.230473939718,-6.53586355055855,1.98044349195887,10,2.24880657535176
101.164966715012,-6.33302702715686,1.98633973964967,10,2.25039438678671
101.098175119511,-6.13038838880354,1.99221128443254,10,2.25197193438886
101.030103737005,-5.92795524464614,1.99805744143476,10,2.2535391200713
100.960757344111,-5.72573506975461,2.00387753680332,10,2.25509584745979
100.890140906794,-5.52373520214166,2.00967090776231,10,2.25664202190955
100.818259576833,-5.32196283989699,2.01543690264696,10,2.25817755052114
100.745118688219,-5.12042503843519,2.02117488091951,10,2.25970234215554
100.670723753512,-4.91912870785716,2.02688421317143,10,2.26121630744858
100.59508046015,-4.71808061042489,2.03256428111507,10,2.26271935882468
100.518194666725,-4.51728735814928,2.03821447756755,10,2.26421141051001
100.440072399224,-4.3167554104913,2.04383420642872,10,2.26569237854519
100.36071984725,-4.11649107217583,2.04942288265499,10,2.26716218079737
100.280143360215,-3.91650049111857,2.05497993223008,10,2.2686207369719
100.198349443513,-3.71678965646569,2.06050479213377,10,2.27006796862356
100.115344754687,-3.51736439674585,2.06599691030926,10,2.27150379916724
100.031136099574,-3.31823037813474,2.07145574562974,10,2.27292815388829
99.9457304284462,-3.11939310283152,2.07688076786465,10,2.27434095995237
99.8591348321446,-2.92085790754703,2.08227145764574,10,2.27574214641489
99.7713565382121,-2.72262996210347,2.08762730643341,10,2.27713164423006
99.68252456998,-2.5246844165683,2.09295078691926,10,2.27851192142753
99.5924160671001,-2.3271180556528,2.09822676819205,10,2.27987759881438
99.5011731934366,-2.12992694156094,2.10345291581328,10,2.28123103779306
99.4088184006654,-1.93313838266703,2.10862423477992,10,2.28257208010969
99.3153754135979,-1.73677811877937,2.11373664056,10,2.28390060565007
99.2208689699011,-1.54087040898938,2.11878679849872,10,2.28521652760269
99.1253518611528,-1.3454247705689,2.12377380131215,10,2.28652047249751
99.0289343354935,-1.15041658890669,2.12870158554687,10,2.28781461512545
98.9313889981118,-0.955996072796618,2.13355087394865,10,2.28909246615503
98.8328854669808,-0.762111983951819,2.13832974210836,10,2.29035762509273
98.733450900106,-0.568782108608207,2.14303711867151,10,2.29161012359417
98.6331124931329,-0.37602293171418,2.14767224127868,10,2.29285001139936
98.5318973440219,-0.183849612031023,2.15223463755332,10,2.29407735497284
98.4299304702706,0.00779636133319516,2.15673275088131,10,2.29529517009188
98.3270394513537,0.19875876808523,2.161149298042,10,2.29649766547908
98.2233513296826,0.389097724948588,2.16549323143219,10,2.29768790226251
98.1188917475263,0.578803374677376,2.16976507279317,10,2.29886600075371
98.0136857657254,0.767867129482915,2.17396555229972,10,2.30003209129283
97.9077577981282,0.95628163229799,2.17809559404348,10,2.30118631291018
97.801131554686,1.14404071214994,2.18215630175011,10,2.30232881200335
97.6939086133354,1.3312187421612,2.18615693955034,10,2.30346253628371
97.5859517559438,1.51765305299342,2.19008274121607,10,2.30458202912654
97.4773631786052,1.7034199340557,2.19394343644264,10,2.30569027001486
97.3681633636806,1.88851743806357,2.19774070987993,10,2.3067874222772
97.2583719148297,2.07294452768405,2.20147635490962,10,2.30787365042031
97.1480075412606,2.25670101546314,2.20515225947455,10,2.30894911902247
97.0370880473217,2.43978750368272,2.20877039186951,10,2.31001399168001
96.9256480631544,2.62222789771947,2.21233460562697,10,2.31106916678091
96.8136974594624,2.80401757948141,2.21584628535673,10,2.3121145806397
96.7012093175332,2.98510427783341,2.21930329932516,10,2.31314860703581
96.5882282621541,3.16553006547597,2.22271093319873,10,2.31417266371702
96.4747675799388,3.34529862552617,2.22607134755249,10,2.31518689575792
96.3608396839613,3.52441409274659,2.22938669989906,10,2.31619144224316
96.2464561321164,3.70288100400905,2.23265913184543,10,2.31718643568159
96.1316276484743,3.88070425124713,2.23589075675575,10,2.31817200149499
96.0163641473726,4.05788903701481,2.23908364800586,10,2.31914825758173
95.9006747599916,4.23444083273569,2.24223982791157,10,2.32011531395515
95.7845678631542,4.41036533969528,2.24536125740751,10,2.32107327245611
95.6680511100988,4.58566845280045,2.24844982654553,10,2.32202222653832
95.5511314629671,4.76035622710463,2.25150734587331,10,2.32296226112472
95.4338152267538,4.93443484707306,2.25453553874324,10,2.32389345253253
95.3161237801159,5.10793481906951,2.25753709902393,10,2.32481665737066
95.1980742634509,5.28088094995471,2.26051419639674,10,2.32573255548689
95.0795997983708,5.4531689917949,2.26346357557727,10,2.32663758073803
94.9607481739928,5.62487338885637,2.26638954564449,10,2.32753398394457
94.8415229471814,5.79600060570571,2.26929331384463,10,2.32842179940993
94.7219410530227,5.96657826859635,2.27217673040848,10,2.32930176648251
94.6019928649308,6.13659345107389,2.27504003419753,10,2.330173267142
94.4816640010405,6.30602727065624,2.27788324764423,10,2.3310354469137
94.3609717852318,6.47490962908142,2.2807079657972,10,2.33188910175236
94.2399179568,6.64324686570913,2.28351483393769,10,2.33273423029641
94.1185039990808,6.81104526803628,2.28630438939732,10,2.33357082522106
93.9967473015123,6.9783347677233,2.2890778098015,10,2.33439971687737
93.8746167239883,7.1450738248511,2.29183392482946,10,2.33521920090889
93.7521542589827,7.31132854000536,2.29457486021108,10,2.33603140589322
93.6293367278404,7.47706947712192,2.29729966096314,10,2.33683504786386
93.5061379146958,7.64226466528201,2.30000718347494,10,2.33762868857055
93.3825932705823,7.80697004055735,2.30269898893403,10,2.33841412372834
93.2587170625645,7.97120988713864,2.3053756162993,10,2.33919203428889
93.1344555503618,8.13491461839853,2.30803440247365,10,2.33995953260516
93.0098408011628,8.29813429924742,2.31067655673999,10,2.34071823793377
92.8849093495495,8.46092294434935,2.31330354375512,10,2.34147000278062
92.7595898432002,8.62318879218701,2.31591153480366,10,2.34221099540599
92.6339187849733,8.78498639059922,2.31850185977261,10,2.34294306583979
92.5078968449542,8.94632123039136,2.32107408273918,10,2.34366616995684
92.3815247694985,9.10719875335585,2.32362773156256,10,2.34438026368229
92.2548033930386,9.2676243555169,2.32616230312393,10,2.34508530332308
92.1277424596189,9.42761457063126,2.3286777786544,10,2.34578171343169
92.0003563613004,9.58719107176376,2.33117444142394,10,2.34647016136237
91.8725931261588,9.74629219294063,2.33364858822289,10,2.34714778361654
91.7444849769805,9.90496258858675,2.33610143112573,10,2.3478161863321
91.616033317271,10.0632074746429,2.33853238232351,10,2.34847533197143
91.4872396813259,10.2210320402238,2.3409408490828,10,2.34912518493278
91.3581057373564,10.3784414504867,2.34332623715104,10,2.34976571174087
91.2286332896644,10.5354408493598,2.34568795388095,10,2.35039688121926
91.0988242799411,10.6920353621233,2.34802541108014,10,2.35101866464501
90.9686807877618,10.8482300978362,2.3503380275941,10,2.35163103588659
90.8382050303483,11.0040301516031,2.35262523163239,10,2.35223397152606
90.7073993616668,11.1594406066806,2.35488646284887,3.74662344239363,2.35282745096619
90.5762662882558,11.3144665195238,2.35712116909261,3.74662344239363,2.35341145653718
90.4448085273328,11.469112843094,2.35932878967817,3.74662344239363,2.35398597311238
90.3130290787309,11.6233843531497,2.36150874045794,3.74662344239363,2.35455098813077
90.1809312893692,11.7772855907558,2.36366040466596,3.74662344239363,2.35510649183625
90.0485507090009,11.9308578129045,2.36578615509458,3.74662344239363,2.35565428236425
89.9158574238779,12.0840654195979,2.36788227599701,3.74662344239363,2.35619245072976
89.782828161014,12.2368793052906,2.36994514430446,3.74662344239363,2.35671937943061
89.6494983786953,12.389338025901,2.37197688502318,3.74662344239363,2.35723679355778
89.5158738618274,12.5414444903393,2.37397671164793,3.74662344239363,2.35774470495498
89.3819609584271,12.6932012642122,2.37594382021314,3.74662344239363,2.35824313174129
89.2477665901122,12.8446105753428,2.37787739595404,3.74662344239363,2.35873209894064
89.1132982563113,12.9956743233755,2.37977662007906,3.74662344239363,2.35921163908406
88.9785640327147,13.1463940926403,2.38164067639652,3.74662344239363,2.35968179277584
88.843572564509,13.2967711675683,2.38346875760628,3.74662344239363,2.36014260921718
88.7083330549456,13.4468065500484,2.38526007112474,3.74662344239363,2.36059414668367
88.5728552497925,13.596500978204,2.38701384435787,3.74662344239363,2.3610364729551
88.4371564253227,13.7458659015689,2.38873058643383,3.74662344239363,2.3614701840656
88.3012628174862,13.8949286218317,2.39041280107345,3.74662344239363,2.36189661794178
88.1651318326765,14.0436022088978,2.39204969061204,3.74662344239363,2.36231178446872
88.0288065202083,14.1919355308635,2.39364621430701,3.74662344239363,2.36271811111796
87.8922990250855,14.3399282878123,2.39520175370979,3.74662344239363,2.36311571810037
87.7556218804909,14.4875800426592,2.39671573079049,3.74662344239363,2.36350473682805
87.6187879770432,14.6348902400572,2.39818760901956,3.74662344239363,2.36388531004401
87.4818105314818,14.7818582246979,2.39961689406733,3.74662344239363,2.36425759192602
87.3447030550655,14.9284832588977,2.40100313416537,3.74662344239363,2.36462174816814
87.2074793219416,15.0747645393846,2.40234592017317,3.74662344239363,2.36497795604314
87.0701533377139,15.2207012132211,2.40364488539134,3.74662344239363,2.36532640444902
86.9327393084066,15.3662923928119,2.40489970516012,3.74662344239363,2.36566729394269
86.795251609998,15.5115371699613,2.40611009627906,3.74662344239363,2.36600083676375
86.6577047586691,15.6564346289582,2.40727581628013,3.74662344239363,2.36632725685101
86.520113381895,15.8009838586763,2.40839666258346,3.74662344239363,2.3666467898544
86.3824921904806,15.9451839636862,2.40947247156148,3.74662344239363,2.36695968314454
86.244855961353,16.089042404444,2.41050419184551,3.74662344239363,2.36726647539952
86.1072173507375,16.2325874966683,2.4114954835928,3.74662344239363,2.36756836146686
85.9695908080478,16.3757650397945,2.41243938947168,3.74662344239363,2.36786382197533
85.8319896746974,16.5186032224449,2.41333960316504,3.74662344239363,2.36815408354177
85.6944327451687,16.6610670089806,2.41419171242865,3.74662344239363,2.36843840267831
85.5569292863025,16.8031951236387,2.41500080153557,3.74662344239363,2.36871827509556
85.4194970874082,16.944965857889,2.41576422257519,3.74662344239363,2.36899340305194
85.2821498267723,17.0863828135688,2.41648259087776,3.74662344239363,2.36926424126095
85.1449105716576,17.2274191766702,2.41715270268106,3.74662344239363,2.36953049055089
85.0077847149846,17.3681070705706,2.41777883486829,3.74662344239363,2.36979336854925
84.8707967993757,17.5084186245991,2.41835771765149,3.74662344239363,2.37005261120245
84.733954225462,17.6483737406692,2.41889210555885,3.74662344239363,2.37030910651292
84.5972708258607,17.7879723040638,2.41938224454845,3.74662344239363,2.37056325917072
84.4607559809034,17.9272224403856,2.41982940559466,3.74662344239363,2.3708156401879
84.3244068273039,18.0661518450286,2.4202372236131,3.74662344239363,2.37106714168919
84.188266996611,18.2047028848621,2.42059893581116,3.74662344239363,2.37131712397351
84.0523520106896,18.3428757311227,2.42091493519757,3.74662344239363,2.37156612234679
83.9166623465518,18.4806926589568,2.42118826091528,3.74662344239363,2.37181499499846
83.7812105466727,18.6181540422091,2.42141929926483,3.74662344239363,2.37206422612001
83.6460089069905,18.7552603321648,2.4216084580856,3.74662344239363,2.37231431402626
83.5110694725103,18.8920120530988,2.42175616572307,3.74662344239363,2.37256577147051
83.3763927041261,19.028423819538,2.42186447836421,3.74662344239363,2.37281925384821
83.2419946122242,19.1644892910329,2.42193301516546,3.74662344239363,2.37307519634479
83.107910440201,19.3001809993061,2.42195906272264,3.74662344239363,2.37333394396952
82.974113272611,19.4355438578885,2.42194810620269,3.74662344239363,2.37359638793861
82.8406549259565,19.5705325430661,2.42189550725594,3.74662344239363,2.37386284081318
82.7075257392619,19.7051709816433,2.42180442298955,3.74662344239363,2.37413406428405
82.5747359392604,19.8394600534083,2.42167544685709,3.74662344239363,2.37441068336977
82.4422954763575,19.9734006685166,2.42150920324549,3.74662344239363,2.37469334068047
82.3102140231971,20.1069937602722,2.42130634509856,3.74662344239363,2.37498269687509
82.178500973852,20.2402402782715,2.42106755167402,3.74662344239363,2.3752794311833
82.047165443584,20.3731411819004,2.42079352642273,3.74662344239363,2.37558424199465
81.9162162691294,20.5056974341762,2.42048499498024,3.74662344239363,2.37589784751761
81.7856620094604,20.6379099959255,2.420142703262,3.74662344239363,2.37622098651181
81.6555109469852,20.7697798202915,2.41976741565445,3.74662344239363,2.3765544190969
81.5257710891447,20.9013078475613,2.41935991329527,3.74662344239363,2.37689892764217
81.39643871062,21.0325041328655,2.41892181473075,3.74662344239363,2.37725522480253
81.2674828598924,21.163399048758,2.41845646217668,3.74662344239363,2.3776237657083
81.1390207517013,21.2939068704137,2.41795698667364,3.74662344239363,2.3780063561428
81.0109992667909,21.4240763770178,2.4174285338567,3.74662344239363,2.37840339520136
80.8834250937284,21.5539083610881,2.41687194047181,3.74662344239363,2.37881579316677
80.7562584101286,21.683437346627,2.41629071221265,3.74662344239363,2.37924393242313
80.6295319944932,21.8126433100303,2.41568387382013,3.74662344239363,2.37968901948102
80.5032910376592,21.9414985442773,2.41505007230634,3.74662344239363,2.38015254690873
80.3775660042141,22.0699870542031,2.41438908037112,3.74662344239363,2.38063594886963
80.2523180957695,22.1981412957488,2.41370419058511,3.74662344239363,2.38113974012085
80.1275525256929,22.325961785469,2.41299626781631,3.74662344239363,2.38166503612624
80.0032742651125,22.4534489964457,2.41226618147558,3.74662344239363,2.38221299398958
79.8794880475535,22.5806033553163,2.4115148042247,3.74662344239363,2.38278481498934
79.7561983736405,22.7074252396318,2.41074301076544,3.74662344239363,2.38338174732456
79.6334095158483,22.8339149755292,2.40995167670653,3.74662344239363,2.38400508908912
79.5111255232893,22.9600728357008,2.40914167750543,3.74662344239363,2.38465619149337
79.3893502265235,23.0858990376434,2.40831388748236,3.74662344239363,2.38533646235392
79.268087242381,23.2113937421721,2.40746917890376,3.74662344239363,2.386047369875
